2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:51 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590210, -0.028051, 0.734279, -0.678459, -1.227753, -2.193563
2024-04-04 16:36:52 0.590058, -0.028405, 0.734445, -0.678422, -1.227145, -2.193010
2024-04-04 16:36:52 0.590058, -0.028405, 0.734445, -0.678422, -1.227145, -2.193010
2024-04-04 16:36:52 0.590058, -0.028405, 0.734445, -0.678422, -1.227145, -2.193010
2024-04-04 16:36:52 0.590058, -0.028405, 0.734445, -0.678422, -1.227145, -2.193010
2024-04-04 16:36:52 0.590058, -0.028405, 0.734445, -0.678422, -1.227145, -2.193010
2024-04-04 16:36:52 0.590058, -0.028405, 0.734445, -0.678422, -1.227145, -2.193010
